customer_id,first_name,last_name,email,city,state,date_of_birth,customer_segment,registration_date
C004540,Aarush,Thaman,nilima39@example.com,Hajipur,Arunachal Pradesh,1997-08-09,Premium,2025-11-17
C004541,Faqid,Gill,henrysachdeva@example.net,Burhanpur,Haryana,1960-08-09,Standard,2024-12-09
C004542,Vedhika,Batta,ojasviganguly@example.net,Mirzapur,Gujarat,1980-08-16,Standard,2026-08-04
C004543,Simon,Murthy,bathkrish@example.com,Jamalpur,Bihar,1947-10-30,Premium,2025-11-08
C004544,Nicholas,Gera,bakhshidhar@example.org,Jaunpur,Meghalaya,1966-03-21,Business,2025-12-24
C004545,Ridhi,Chaudhari,urvashi70@example.com,Rajpur Sonarpur,Haryana,1972-08-07,Business,2026-03-12
C004546,Yatin,Devan,zkrishna@example.net,Bhiwandi,West Bengal,1999-09-26,Premium,2024-10-01
C004547,Tanay,Tandon,omisaac@example.net,Salem,Uttar Pradesh,1974-12-09,Premium,2023-10-20
C004548,Zayan,Mittal,talwarfaris@example.net,Alappuzha,Arunachal Pradesh,1983-10-28,Business,2025-01-30
C004549,Baljiwan,Saraf,dgupta@example.org,Ranchi,Arunachal Pradesh,1977-12-20,Premium,2026-02-25
C004550,Wakeeta,Mital,omyarau@example.org,Thrissur,Madhya Pradesh,1966-09-30,Premium,2022-08-03
C004551,Neelima,Gupta,obhagat@example.org,Chinsurah,Goa,1967-01-21,Standard,2022-02-13
C004552,Yuvraj,D’Alia,tanish84@example.com,Gandhidham,Maharashtra,1979-12-18,Premium,2022-09-20
C004553,Madhavi,Nath,echanda@example.net,Tirunelveli,Odisha,1971-05-20,Premium,2021-08-31
C004554,Vincent,Peri,devansh21@example.com,Jaunpur,West Bengal,1991-05-07,Standard,2023-04-27
C004555,Jai,Luthra,hemanggopal@example.org,Morena,Arunachal Pradesh,1990-01-26,Business,2026-03-29
C004556,Chatura,Mohan,darsaksham@example.com,Jalandhar,Uttar Pradesh,1970-07-06,Standard,2023-05-03
C004557,Abha,Kannan,george75@example.com,Sikar,Haryana,1979-03-30,Premium,2022-09-11
C004558,Nilima,Rout,ronithmukhopadhyay@example.org,Giridih,Mizoram,1980-01-07,Standard,2022-05-18
C004559,Pallavi,Oak,cpanchal@example.com,Buxar,Jharkhand,1983-03-16,Business,2022-06-24
C004560,Zaitra,Bath,triya02@example.org,Davanagere,Manipur,1959-06-21,Business,2023-08-26
C004561,Chaman,Patel,bbumb@example.org,Sri Ganganagar,Tripura,1956-07-21,Business,2024-05-09
C004562,Yashvi,Parikh,snanda@example.org,Bhubaneswar,Uttarakhand,1947-07-28,Business,2026-02-09
C004563,Sudiksha,Mann,prasadyug@example.net,Anantapur,Punjab,2004-07-08,Business,2021-12-26
C004564,Charvi,Sant,diyamodi@example.net,Bikaner,Andhra Pradesh,1975-03-11,Business,2023-05-15
C004565,Hema,Banerjee,mbehl@example.org,Kochi,Odisha,2008-04-24,Business,2023-05-15
C004566,Laban,Basak,urmi51@example.com,Bhatpara,Gujarat,1965-02-02,Premium,2022-08-15
C004567,Raagini,Ganesan,kandalucky@example.org,Jamnagar,Tripura,1950-12-05,Business,2025-01-06
C004568,Indrajit,Kaur,manehredhaan@example.net,Tadepalligudem,Maharashtra,2003-04-15,Business,2021-08-22
C004569,Yatan,Suri,swamyhardik@example.com,Miryalaguda,Telangana,1987-05-28,Business,2025-06-15
C004570,Sachi,Nagar,dbhatt@example.net,Bijapur,Kerala,1984-03-06,Standard,2023-01-17
C004571,Kai,Bansal,karya@example.com,Hosur,Himachal Pradesh,1953-09-12,Business,2022-08-11
C004572,Ridhi,Chaudhry,yashodharabawa@example.com,Suryapet,Telangana,1993-09-17,Premium,2024-04-28
C004573,Wakeeta,Chopra,sinhacharvi@example.org,Shimla,Tripura,1946-06-03,Business,2024-11-24
C004574,Lila,Walia,vihaan01@example.net,Jalna,Uttarakhand,1993-10-04,Premium,2024-06-27
C004575,Faris,Nori,sehgalchaaya@example.com,Hosur,Mizoram,1969-08-10,Premium,2022-05-12
C004576,Anusha,Bhatt,oliverkota@example.com,Nellore,Mizoram,1994-07-01,Standard,2024-09-20
C004577,Shaurya,Kata,cswaminathan@example.com,Bareilly,Madhya Pradesh,1955-01-04,Premium,2021-09-23
C004578,Bhanumati,Taneja,umangkrishnan@example.org,Medininagar,Uttar Pradesh,1958-03-07,Business,2025-01-24
C004579,Jeet,Hayre,advaybarad@example.org,Thane,Maharashtra,1999-06-10,Business,2023-05-28
C004580,Rachana,Mutti,guneetsubramanian@example.org,Jamnagar,Assam,1945-11-09,Standard,2022-07-02
C004581,Indira,Dave,madhavipurohit@example.org,Tumkur,Manipur,2003-01-08,Premium,2023-06-30
C004582,Varenya,Mutti,banikkevin@example.org,Vadodara,Manipur,1975-07-26,Standard,2023-08-28
C004583,Jyoti,Karan,darpan49@example.net,Ghaziabad,Gujarat,2002-07-22,Standard,2021-10-23
C004584,Nandini,Bansal,aryanagy@example.org,Shivpuri,Haryana,1991-06-07,Business,2022-03-04
C004585,Dayita,Manda,rsankaran@example.org,Tenali,West Bengal,1995-08-16,Premium,2023-10-02
C004586,Tarak,Krishnan,plal@example.net,Begusarai,Himachal Pradesh,1974-11-26,Standard,2024-02-25
C004587,Ria,Banik,knagi@example.net,Raiganj,Haryana,1947-12-13,Business,2022-09-10
C004588,Eiravati,Bahri,,Nadiad,Tripura,1994-06-15,Business,2023-08-17
C004589,Zehaan,Kulkarni,mitesh72@example.com,Tiruppur,Punjab,1983-12-14,Business,2022-05-29
C004590,Kavya,Suresh,lbarad@example.org,Ajmer,Uttar Pradesh,1951-01-27,Business,2021-08-15
C004591,Harrison,Hari,mananbasu@example.org,Tiruvottiyur,Karnataka,1979-01-19,Standard,2024-08-14
C004592,Arin,Mander,ekta90@example.net,Anantapuram,Kerala,1985-02-15,Premium,2025-09-17
C004593,Widisha,Gokhale,balvanthakur@example.net,Katihar,Haryana,1990-01-08,Standard,2024-03-28
C004594,Nitesh,Raja,madanyauvani@example.org,Fatehpur,Maharashtra,1964-08-10,Business,2025-05-22
C004595,Rachit,Hegde,rajeshri49@example.com,Chinsurah,Maharashtra,1996-01-24,Business,2025-08-14
C004596,Darika,Dayal,qrana@example.net,Rampur,Haryana,1983-08-22,Business,2025-03-14
C004597,Frado,Kade,lajita79@example.net,Anand,Meghalaya,1981-04-22,Standard,2022-07-04
C004598,Gautami,Nadig,aarav40@example.com,Baranagar,Uttar Pradesh,2004-02-28,Business,2023-07-05
C004599,Mugdha,Thaker,william50@example.org,Amritsar,Gujarat,2006-07-07,Premium,2026-02-18
C004600,Anirudh,Setty,yashicaratti@example.org,Junagadh,Manipur,1984-12-16,Standard,2025-03-21
C004601,Orinder,Yadav,tmitra@example.net,Parbhani,Madhya Pradesh,1981-08-20,Premium,2025-03-20
C004602,Wahab,Bala,ansh62@example.net,Siwan,Rajasthan,1978-03-31,Standard,2025-04-26
C004603,Ladli,Deep,matthew39@example.net,Jamalpur,Assam,1959-07-27,Business,2022-04-22
C004604,Bimala,Chowdhury,girishsinghal@example.com,Ramagundam,Jharkhand,1992-05-16,Premium,2025-09-10
C004605,Faras,Nadig,darpan31@example.com,Hosur,Tamil Nadu,1947-06-14,Standard,2022-11-20
C004606,Anay,Zacharia,enatt@example.net,Eluru,Haryana,1992-12-20,Business,2025-07-12
C004607,Oni,Mahajan,xbajaj@example.org,Bahraich,Goa,1950-09-12,Business,2025-01-15
C004608,Dev,Malhotra,daksha03@example.org,Gorakhpur,Madhya Pradesh,1980-07-23,Standard,2026-05-01
C004609,Krishna,Sarin,aachalsant@example.net,Ambattur,Madhya Pradesh,1976-06-21,Business,2023-01-10
C004610,Amara,Deshpande,liamlall@example.org,Thane,Haryana,1955-02-21,Business,2024-12-06
C004611,Utkarsh,Srivastava,bhattradha@example.net,Bhusawal,Uttarakhand,1992-09-28,Standard,2023-05-24
C004612,Tanvi,Sidhu,diyapatla@example.net,Dehradun,Gujarat,1945-08-31,Premium,2024-01-27
C004613,Ishwar,Thaker,omadan@example.com,Visakhapatnam,Punjab,1980-07-08,Premium,2024-07-05
C004614,Nachiket,Saini,rsawhney@example.org,Kalyan-Dombivli,Uttarakhand,1956-08-02,Premium,2023-06-21
C004615,Unni,Panchal,darika78@example.org,Jhansi,Tamil Nadu,1955-02-17,Premium,2023-07-21
C004616,Fitan,Varty,kamala60@example.org,Vasai-Virar,Goa,1978-09-15,Standard,2023-04-14
C004617,Kavya,Chad,bassiadvay@example.net,Pondicherry,Himachal Pradesh,1997-11-09,Business,2024-03-26
C004618,Bishakha,Chopra,dakshamangat@example.org,Kolhapur,Goa,1966-02-12,Premium,2024-03-22
C004619,Maanav,Pillay,wahab10@example.net,Kanpur,Haryana,1968-08-06,Premium,2025-07-26
C004620,Veda,Khatri,pratyush53@example.net,Parbhani,Meghalaya,1952-07-06,Standard,2025-06-03
C004621,Dev,Vyas,wadhwamanan@example.net,Miryalaguda,Himachal Pradesh,1995-09-19,Standard,2022-01-24
C004622,Niharika,Date,balendradayal@example.net,Baranagar,Tamil Nadu,1978-08-13,Standard,2025-04-05
C004623,Mahika,Ravel,balvansaran@example.com,Rourkela,Assam,1946-01-15,Standard,2024-09-16
C004624,Theodore,Handa,aaurora@example.org,Aligarh,Odisha,1963-01-29,Premium,2024-01-17
C004625,Anika,Swaminathan,nayartanvi@example.com,Avadi,Andhra Pradesh,1950-04-14,Standard,2022-12-23
C004626,Daksha,Rajagopalan,purohitaarav@example.net,Pimpri-Chinchwad,Uttar Pradesh,1955-11-26,business,2024-04-25
C004627,Pallavi,Mani,walivansha@example.org,Muzaffarpur,Andhra Pradesh,1948-01-22,Business,2026-04-14
C004628,Warinder,Misra,csheth@example.org,Tadipatri,Uttarakhand,1974-01-17,Standard,2023-01-28
C004629,Krishna,Dhillon,gkaran@example.com,Nagpur,West Bengal,1961-02-18,Business,2021-10-24
C004630,Warda,Desai,lallaayush@example.net,Burhanpur,Tripura,1957-08-16,Premium,2025-12-10
C004631,Gaurang,Sangha,chararadhana@example.com,Tinsukia,Tripura,1959-06-25,Premium,2022-02-08
C004632,Vritti,Sachar,robertchopra@example.org,Vadodara,Telangana,1995-12-30,Standard,2022-11-09
C004633,Gaurangi,Sathe,gopaltella@example.net,Sasaram,Uttar Pradesh,1955-02-09,Standard,2024-11-30
C004634,Theodore,Bhavsar,agrawalvedika@example.net,Gudivada,Bihar,1994-04-13,Business,2021-08-11
C004635,Nirja,Chakrabarti,harrison45@example.com,Gurgaon,West Bengal,1982-06-06,Standard,2024-01-22
C004636,Nachiket,Venkataraman,bakshianika@example.com,Gorakhpur,Rajasthan,1957-10-05,Business,2022-01-06
C004637,Harrison,Kashyap,dalbirzachariah@example.net,Bharatpur,Uttarakhand,1989-05-14,Standard,2025-08-14
C004638,Gagan,Savant,yashasvi89@example.org,Thiruvananthapuram,Andhra Pradesh,1989-03-10,Standard,2023-10-30
C004639,Aayush,Manda,kapadiawarda@example.com,Fatehpur,Karnataka,1985-02-15,Standard,2023-10-24
C004640,Ekansh,Krishna,pbadami@example.org,Kakinada,Haryana,1985-11-03,Business,2024-12-10
C004641,Shivansh,Dhar,theodoresood@example.org,Chapra,Nagaland,1969-09-05,business,2025-11-27
C004642,Chaaya,Sinha,ekala@example.org,Davanagere,Assam,1979-04-12,Standard,2024-01-26
C004643,Finn,Bhasin,xkunda@example.org,Amravati,Meghalaya,1970-10-14,Standard,2024-05-20
C004644,Avi,Ramakrishnan,lpurohit@example.net,Kota,Sikkim,1982-11-17,Standard,2024-05-17
C004645,Lipika,Uppal,,Coimbatore,Manipur,1982-03-23,Standard,2022-06-04
C004646,Tanveer,Vaidya,indiragade@example.net,Sagar,Tripura,1987-11-01,Business,2023-10-03
C004647,Priya,Kant,harishchhabra@example.net,Guwahati,Odisha,2006-11-20,Standard,2023-06-18
C004648,Bhavna,Yogi,champakcherian@example.org,Kishanganj,Bihar,1983-11-14,Business,2024-08-07
C004649,Ayaan,Balay,usahota@example.org,Serampore,Arunachal Pradesh,1958-01-15,Standard,2022-05-28
C004650,Gopal,Chand,ekrishna@example.net,Danapur,Madhya Pradesh,1978-11-07,Premium,2022-06-23
C004651,Oeshi,Koshy,vermaomkaar@example.org,Tenali,Maharashtra,1985-08-05,Premium,2024-02-27
C004652,Maanav,Mane,nidra50@example.org,Vellore,Sikkim,1978-02-10,Business,2022-11-26
C004653,Alka,Garde,dugaleta@example.com,Vadodara,West Bengal,1984-11-20,Premium,2023-01-20
C004654,Daniel,Dugar,ymagar@example.com,Hajipur,Karnataka,1949-07-08,Premium,2023-12-25
C004655,Nakul,Raja,prabhuranbir@example.net,Jabalpur,Meghalaya,1973-07-26,Premium,2024-03-25
C004656,Yutika,Krishnamurthy,gaurav14@example.org,Jalandhar,Goa,1975-05-13,Business,2024-11-28
C004657,Chavvi,Sahni,emurthy@example.net,Hosur,Maharashtra,1956-06-26,Business,2021-10-20
C004658,Ishita,Pal,gulatidavid@example.net,Mango,Uttar Pradesh,1982-04-13,Standard,2026-02-24
C004659,Krish,Ramaswamy,leenaprashad@example.net,Delhi,Kerala,1996-12-02,Premium,2025-09-04
C004660,Advaith,Datta,lavanya23@example.com,Bangalore,Manipur,1954-09-28,Premium,2022-05-25
C004661,Zilmil,Jaggi,leeladin@example.com,Ambattur,Telangana,1971-06-15,Premium,2023-10-26
C004662,Omkaar,Bedi,ssrinivas@example.net,Secunderabad,Uttar Pradesh,1984-09-26,Premium,2023-03-29
C004663,Aadi,Nayak,bainschristopher@example.org,Gulbarga,Himachal Pradesh,1986-11-20,Standard,2023-02-24
C004664,Keya,Trivedi,aadhya49@example.com,Ranchi,Mizoram,2000-02-08,Premium,2022-03-17
C004665,Dev,Tripathi,samuelsankaran@example.net,Ramagundam,Maharashtra,2000-02-13,Standard,2022-08-11
C004666,Abhimanyu,Iyer,reddymitali@example.net,Kulti,Punjab,1997-10-16,Standard,2025-11-03
C004667,Raghav,Mander,magarjason@example.org,Hajipur,Himachal Pradesh,1980-09-16,Premium,2024-04-26
C004668,Lipika,Jaggi,aurorachakradev@example.com,Maheshtala,Madhya Pradesh,1985-03-26,Business,2024-06-22
C004669,Dominic,Shankar,imajumdar@example.com,Chandrapur,Haryana,1966-02-23,Standard,2026-07-02
C004670,Priya,Singhal,deepa54@example.org,Khora ,Rajasthan,1978-04-22,Premium,2022-09-26
C004671,Gaurika,Lall,zachariahvritti@example.com,Satara,Gujarat,1955-12-28,Standard,2022-09-09
C004672,Caleb,Mitra,roykaran@example.com,Kozhikode,Tamil Nadu,1957-06-18,Standard,2024-11-21
C004673,Arin,Char,zarna09@example.org,Erode,Madhya Pradesh,1954-04-20,Premium,2023-07-14
C004674,Kamala,Bala,ronithkeer@example.com,Hazaribagh,Karnataka,1991-07-20,Business,2022-11-21
C004675,Vasatika,Dar,indrajit76@example.org,Hazaribagh,Jharkhand,1970-04-07,Business,2024-03-27
C004676,Pallavi,Tella,kapoorkala@example.org,Siliguri,Chhattisgarh,1976-01-23,Standard,2021-11-05
C004677,Anmol,Hayre,ishaan81@example.org,Ongole,Madhya Pradesh,1977-12-05,Standard,2024-06-28
C004678,Tejas,Hari,fbains@example.com,Aligarh,Odisha,2007-09-21,Premium,2024-11-22
C004679,Nilima,Garg,chahalyash@example.org,Udaipur,Punjab,1956-09-28,Business,2023-12-20
C004680,Ayaan,Char,deollakshit@example.org,Bhubaneswar,Jharkhand,1948-01-28,Premium,2022-04-13
C004681,Upadhriti,Manne,anviyogi@example.com,Jhansi,Gujarat,1976-12-15,Standard,2021-08-29
C004682,Advaith,Barman,balveermurthy@example.org,Gandhidham,Telangana,1958-06-05,Business,2022-04-30
C004683,Azad,Nanda,borraadvay@example.net,Raurkela Industrial Township,Madhya Pradesh,1954-05-10,Business,2023-04-04
C004684,Aarna,Agate,dhingrathomas@example.org,Loni,Madhya Pradesh,1949-12-02,Standard,2026-04-09
C004685,Girindra,Karpe,zramesh@example.org,Darbhanga,Kerala,1947-09-11,standard,2021-09-28
C004686,Balveer,Lad,cchar@example.org,Surat,Tripura,1980-09-09,Business,2024-03-04
C004687,Ojas,Lall,rohan21@example.org,Tumkur,Himachal Pradesh,1977-05-03,Business,2022-10-03
C004688,Saumya,Doctor,anaychopra@example.com,Varanasi,Uttar Pradesh,1958-06-04,Premium,2021-10-04
C004689,Aayush,Bir,eshana82@example.org,Bettiah,Telangana,1988-01-06,Standard,2022-04-10
C004690,Vyanjana,Goyal,acharyamadhav@example.org,Uluberia,Maharashtra,1987-09-11,Business,2026-05-27
C004691,Abeer,Venkatesh,urmigoda@example.com,Jalna,Uttarakhand,1983-02-07,Premium,2025-07-23
C004692,Balhaar,Saha,fredericktaneja@example.org,Ballia,Nagaland,1975-11-29,Standard,2025-10-04
C004693,Ati,Wali,jagdish02@example.com,Khandwa,Punjab,1961-10-18,Business,2026-04-01
C004694,Chakradhar,Som,vasudhakhurana@example.org,Anantapuram,Meghalaya,1978-07-08,Business,2023-12-30
C004695,Yuvraj,Walla,zilmil08@example.org,Tiruppur,Gujarat,1980-10-12,Business,2025-11-08
C004696,Ranbir,Mammen,odube@example.org,Firozabad,Andhra Pradesh,2002-04-17,Business,2026-01-27
C004697,Aayush,Rege,deyimaran@example.com,Vijayawada,West Bengal,2006-10-05,Business,2021-12-14
C004698,Saanvi,Agrawal,bbala@example.com,Jorhat,Uttar Pradesh,1996-02-29,Standard,2023-01-12
C004699,Rudra,Arya,nihalsur@example.org,Varanasi,Meghalaya,2008-07-31,Premium,2021-10-14
C004700,Sudiksha,Goel,manankale@example.com,Loni,Andhra Pradesh,2001-04-28,Business,2024-01-26
C004701,Ekantika,Bhasin,dharomisha@example.com,Tumkur,Maharashtra,2008-06-25,Standard,2024-01-02
C004702,Pallavi,Tella,aahana09@example.org,Tiruppur,Telangana,1985-04-02,Standard,2022-06-16
C004703,Bahadurjit,Bhattacharyya,william17@example.org,Guntakal,Goa,1979-04-04,Standard,2024-09-28
C004704,Anusha,Lala,gulatilakshit@example.org,Vasai-Virar,Bihar,1987-07-29,Premium,2023-01-03
C004705,George,Buch,khatriimaran@example.com,Jaunpur,Kerala,1991-05-28,Standard,2023-02-16
C004706,Dipta,Dada,devikawadhwa@example.org,Bhagalpur,Telangana,1963-07-08,Standard,2025-02-25
C004707,Rachana,Venkatesh,gamble@example.com,Silchar,Mizoram,1994-02-05,Standard,2021-11-19
C004708,Jackson,Patil,varughesewidisha@example.com,Jorhat,Maharashtra,1972-03-24,Standard,2024-10-28
C004709,Oni,Johal,chaitanyabarman@example.net,Adoni,Punjab,1949-07-01,Business,2022-04-14
C004710,Gunbir,Ramachandran,barkha70@example.com,Yamunanagar,Maharashtra,1981-11-13,Standard,2022-03-28
C004711,Neelima,Merchant,oniparmar@example.net,Danapur,Madhya Pradesh,1974-11-08,Business,2025-04-04
C004712,Thomas,Bhat,janakitak@example.net,Katni,Bihar,1958-04-23,Business,2023-07-26
C004713,Lipika,Ramachandran,bahlria@example.com,Malda,West Bengal,1995-12-08,Standard,2022-09-08
C004714,Shivani,Tailor,npurohit@example.net,Karimnagar,Odisha,1960-12-22,Premium,2024-07-26
C004715,Ekapad,Raghavan,vraman@example.net,Amaravati,Himachal Pradesh,1978-08-31,Premium,2024-10-03
C004716,Sai,Nayar,triveni35@example.com,Junagadh,Rajasthan,1985-11-18,Standard,2026-01-03
C004717,Yamini,Kanda,roybanjeet@example.org,Begusarai,Punjab,1991-06-14,Business,2023-03-15
C004718,Harita,Palla,zthakur@example.com,Rajpur Sonarpur,Punjab,1946-08-06,Standard,2023-11-18
C004719,Kamala,Ravel,eyohannan@example.org,Pimpri-Chinchwad,Gujarat,1990-04-18,Premium,2026-07-06
C004720,Wishi,Kohli,luke50@example.org,Ozhukarai,Andhra Pradesh,2006-06-20,Premium,2022-05-28
C004721,Janaki,Rana,calebkashyap@example.com,Tiruchirappalli,Chhattisgarh,1990-01-06,Premium,2023-01-28
C004722,Quincy,Sidhu,swaminathanthomas@example.com,Jhansi,Uttar Pradesh,1978-05-27,Premium,2024-07-22
C004723,Timothy,Sharma,charita52@example.com,Kottayam,Himachal Pradesh,1981-08-16,Standard,2025-10-27
C004724,Ira,Chandra,wmunshi@example.com,Kochi,Uttar Pradesh,1961-12-17,Business,2023-09-14
C004725,Rushil,Deo,ipandit@example.net,Bathinda,Andhra Pradesh,1968-05-01,Standard,2024-10-10
C004726,Ekanta,Ravi,amaragade@example.org,Mathura,Assam,1950-10-01,Standard,2026-01-27
C004727,Tamanna,Chatterjee,banjeet53@example.net,Khandwa,Madhya Pradesh,1952-12-04,Premium,2024-09-23
C004728,Hemal,Mitra,parmerzinal@example.net,Dindigul,Assam,1995-02-03,Business,2021-09-01
C004729,Wriddhish,Hora,lakshmichaudry@example.com,Sultan Pur Majra,Karnataka,1963-03-12,Premium,2025-09-24
C004730,Radha,Char,idalia@example.com,Korba,Maharashtra,1968-12-10,Business,2022-07-19
C004731,Jacob,Vaidya,abhiramchatterjee@example.org,Madanapalle,Haryana,1974-02-08,Business,2022-08-10
C004732,Nirja,Kapadia,subramaniamfrado@example.com,Phagwara,Nagaland,1955-08-25,Standard,2021-08-26
C004733,Jalsa,Chand,waliafaqid@example.com,Karaikudi,Punjab,1983-09-11,Standard,2022-06-25
C004734,Praneel,Choudhry,xborde@example.com,Sasaram,West Bengal,2008-04-26,Business,2023-09-01
C004735,Divya,Hari,kevinkhanna@example.org,Surendranagar Dudhrej,Assam,1961-06-20,Standard,2022-01-20
C004736,Zilmil,Aurora,baljiwan22@example.net,Hospet,Rajasthan,1975-05-02,Premium,2024-07-23
C004737,Abha,Krish,bachittar69@example.com,Raebareli,Chhattisgarh,1971-11-25,Premium,2024-11-03
C004738,Gagan,Memon,joshiabdul@example.com,Bidhannagar,Himachal Pradesh,1956-07-06,Standard,2025-05-25
C004739,Neel,Chauhan,sarrafojas@example.net,Kanpur,Assam,2003-12-17,Premium,2022-05-05
C004740,Anamika,Bawa,pranav81@example.org,Sikar,Arunachal Pradesh,1971-06-28,Standard,2022-03-10
C004741,Nicholas,Buch,mitali80@example.com,Kanpur,Bihar,2006-02-23,Premium,2025-05-19
C004742,Arunima,Krishnan,laban97@example.org,Pudukkottai,Manipur,1972-01-14,Premium,2025-10-06
C004743,Kabir,Raman,xalak96@example.com,Firozabad,Telangana,1971-02-02,premium,2025-02-20
C004744,Suhani,Saini,ryandevan@example.org,Nashik,Maharashtra,1954-09-15,Standard,2023-04-09
C004745,Ikshita,Murthy,qraghavan@example.net,Singrauli,West Bengal,1987-09-07,Standard,2024-08-15
C004746,Owen,Karan,qkaran@example.net,Vellore,Nagaland,1950-11-07,Standard,2025-01-08
C004747,Qarin,Pandya,lakshkant@example.net,Sikar,Uttar Pradesh,2005-05-23,Premium,2024-05-30
C004748,Chanchal,Bhatti,dhaliwaldominic@example.com,Sirsa,Madhya Pradesh,1957-09-05,Premium,2025-01-09
C004749,Yoshita,Ganesan,naveenpalla@example.org,Purnia,Meghalaya,1955-10-14,Business,2026-05-18
C004750,Jyoti,Munshi,siddharthmital@example.org,Ghaziabad,Haryana,1987-05-29,Standard,2025-05-24
C004751,Ojasvi,Uppal,kalapraneel@example.org,Hajipur,Sikkim,1975-11-04,Premium,2023-09-23
C004752,Raksha,Choudhry,lipika55@example.org,Karawal Nagar,Chhattisgarh,1964-02-20,Premium,2023-10-02
C004753,Laban,Oza,luke91@example.net,Suryapet,Uttar Pradesh,2004-05-30,Standard,2021-10-19
C004754,Gaurangi,Deshpande,orinder10@example.com,Katni,Haryana,1952-12-06,Premium,2022-02-25
C004755,Lipika,Dugal,williamwarrior@example.com,Shivpuri,Nagaland,1957-07-30,Standard,2026-03-10
C004756,Jagvi,Jayaraman,darshgrewal@example.net,Muzaffarnagar,Uttar Pradesh,1980-03-11,Standard,2024-11-08
C004757,Aarnav,Doshi,bahadurjitchaudhry@example.org,Nellore,Chhattisgarh,1989-06-18,Standard,2024-06-10
C004758,Balvan,Iyer,shahsamuel@example.org,Bhilai,Haryana,1995-06-17,Premium,2025-09-03
C004759,Kashish,Kumer,ethankara@example.org,Sagar,Telangana,1960-06-24,Premium,2022-06-05
C004760,Jacob,Gulati,eesha66@example.com,Gwalior,Goa,2005-12-18,Premium,2026-02-28
C004761,Ikbal,Char,hemangini64@example.net,Noida,Himachal Pradesh,1994-01-09,Premium,2023-02-07
C004762,Panini,Dhaliwal,chaudrykamala@example.com,Etawah,Arunachal Pradesh,1965-09-03,Standard,2024-01-18
C004763,Wriddhish,Bhatnagar,cchadha@example.org,Mumbai,Goa,1992-06-06,Standard,2026-04-20
C004764,Chavvi,Hans,umang34@example.com,Bhind,Kerala,1979-10-08,Standard,2023-09-29
C004765,Zarna,Sabharwal,wbalakrishnan@example.net,Dhanbad,Assam,1984-09-11,Business,2026-04-19
